flight_id,year,month,day,date,dep_hour,dep_minute,carrier,airline_name,airline_type,flight_number,origin,dest,distance_mi,flight_type,cancelled,diverted,dep_delay_min,arr_delay_min,is_delayed,delay_cause,flight_time_min,taxi_out_min,taxi_in_min,gate_turnaround_min,wheels_off,wheels_on
7773,2022,1,8,2022-01-08,22,0,UA,United Airlines,Legacy,UA8006,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,191.0,29.0,6.0,21.0,1349.0,1540.0
7774,2022,1,18,2022-01-18,19,30,UA,United Airlines,Legacy,UA713,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,193.0,18.0,4.0,51.0,1188.0,1381.0
7775,2022,1,30,2022-01-30,15,0,DL,Delta Air Lines,Legacy,DL9372,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,195.0,24.0,4.0,62.0,924.0,1119.0
7776,2022,1,18,2022-01-18,7,15,UA,United Airlines,Legacy,UA4081,IAH,LGA,1416,Domestic,0,0,39.0,42.0,1,late_aircraft,194.0,9.0,11.0,36.0,483.0,677.0
7777,2022,1,10,2022-01-10,14,30,UA,United Airlines,Legacy,UA775,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,201.0,13.0,7.0,55.0,883.0,1084.0
7778,2022,1,25,2022-01-25,18,30,UA,United Airlines,Legacy,UA2324,IAH,LGA,1416,Domestic,0,0,59.0,74.0,1,nas,204.0,25.0,3.0,47.0,1194.0,1398.0
7779,2022,1,27,2022-01-27,17,30,F9,Frontier Airlines,ULCC,F98680,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,203.0,27.0,6.0,35.0,1077.0,1280.0
7780,2022,1,13,2022-01-13,22,30,UA,United Airlines,Legacy,UA2699,IAH,LGA,1416,Domestic,0,0,64.0,69.0,1,late_aircraft,200.0,16.0,11.0,49.0,1430.0,1630.0
7781,2022,1,24,2022-01-24,7,15,UA,United Airlines,Legacy,UA733,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,204.0,13.0,11.0,51.0,448.0,652.0
7782,2022,1,11,2022-01-11,15,0,UA,United Airlines,Legacy,UA9724,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,201.0,18.0,8.0,55.0,918.0,1119.0
7783,2022,1,23,2022-01-23,22,0,AS,Alaska Airlines,Legacy,AS2048,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,206.0,21.0,8.0,41.0,1341.0,1547.0
7784,2022,1,31,2022-01-31,18,0,UA,United Airlines,Legacy,UA784,IAH,LGA,1416,Domestic,0,0,15.0,17.0,1,weather,198.0,27.0,10.0,71.0,1122.0,1320.0
7785,2022,1,7,2022-01-07,10,30,UA,United Airlines,Legacy,UA6240,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,207.0,23.0,5.0,50.0,653.0,860.0
7786,2022,1,27,2022-01-27,19,30,F9,Frontier Airlines,ULCC,F9704,IAH,LGA,1416,Domestic,0,0,15.0,28.0,1,carrier,200.0,32.0,9.0,39.0,1217.0,1417.0
7787,2022,1,27,2022-01-27,18,0,UA,United Airlines,Legacy,UA1666,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,199.0,14.0,9.0,57.0,1094.0,1293.0
7788,2022,1,12,2022-01-12,16,15,NK,Spirit Airlines,ULCC,NK4425,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,189.0,15.0,9.0,43.0,990.0,1179.0
7789,2022,1,16,2022-01-16,18,30,UA,United Airlines,Legacy,UA2175,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,193.0,28.0,10.0,32.0,1138.0,1331.0
7790,2022,1,1,2022-01-01,7,0,UA,United Airlines,Legacy,UA5675,IAH,LGA,1416,Domestic,0,0,15.0,28.0,1,carrier,201.0,11.0,4.0,56.0,446.0,647.0
7791,2022,1,27,2022-01-27,13,0,UA,United Airlines,Legacy,UA2341,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,193.0,13.0,9.0,58.0,793.0,986.0
7792,2022,1,25,2022-01-25,5,0,UA,United Airlines,Legacy,UA2471,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,194.0,15.0,7.0,24.0,315.0,509.0
7793,2022,1,19,2022-01-19,6,0,UA,United Airlines,Legacy,UA4071,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,202.0,13.0,3.0,7.0,373.0,575.0
7794,2022,1,8,2022-01-08,13,30,UA,United Airlines,Legacy,UA1157,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,200.0,28.0,3.0,43.0,838.0,1038.0
7795,2022,1,9,2022-01-09,5,45,UA,United Airlines,Legacy,UA2672,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,209.0,16.0,9.0,60.0,361.0,570.0
7796,2022,1,27,2022-01-27,7,0,UA,United Airlines,Legacy,UA4942,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,193.0,9.0,5.0,50.0,429.0,622.0
7797,2022,1,26,2022-01-26,8,15,UA,United Airlines,Legacy,UA5238,IAH,LGA,1416,Domestic,0,0,32.0,32.0,1,late_aircraft,194.0,13.0,7.0,15.0,540.0,734.0
7798,2022,1,21,2022-01-21,12,15,AS,Alaska Airlines,Legacy,AS3437,IAH,LGA,1416,Domestic,0,0,17.0,22.0,1,weather,197.0,19.0,9.0,52.0,771.0,968.0
7799,2022,1,7,2022-01-07,8,30,F9,Frontier Airlines,ULCC,F94990,IAH,LGA,1416,Domestic,0,0,33.0,31.0,1,weather,189.0,16.0,9.0,42.0,559.0,748.0
7800,2022,1,16,2022-01-16,17,0,UA,United Airlines,Legacy,UA2725,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,189.0,27.0,12.0,22.0,1047.0,1236.0
7801,2022,1,29,2022-01-29,15,0,UA,United Airlines,Legacy,UA8121,IAH,LGA,1416,Domestic,0,0,21.0,28.0,1,carrier,194.0,22.0,10.0,47.0,943.0,1137.0
7802,2022,1,11,2022-01-11,12,0,AA,American Airlines,Legacy,AA5812,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,196.0,21.0,11.0,56.0,741.0,937.0
7803,2022,1,25,2022-01-25,7,45,UA,United Airlines,Legacy,UA8098,IAH,LGA,1416,Domestic,0,0,48.0,45.0,1,nas,195.0,12.0,6.0,67.0,525.0,720.0
7804,2022,1,26,2022-01-26,19,15,UA,United Airlines,Legacy,UA8951,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,200.0,24.0,9.0,49.0,1179.0,1379.0
7805,2022,1,22,2022-01-22,13,45,UA,United Airlines,Legacy,UA6977,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,201.0,20.0,4.0,41.0,845.0,1046.0
7806,2022,1,5,2022-01-05,9,30,UA,United Airlines,Legacy,UA4206,IAH,LGA,1416,Domestic,0,0,15.0,20.0,1,nas,200.0,19.0,10.0,20.0,604.0,804.0
7807,2022,1,5,2022-01-05,14,30,UA,United Airlines,Legacy,UA1610,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,194.0,17.0,6.0,53.0,887.0,1081.0
7808,2022,1,7,2022-01-07,11,30,UA,United Airlines,Legacy,UA1441,IAH,LGA,1416,Domestic,0,0,69.0,83.0,1,late_aircraft,198.0,14.0,12.0,41.0,773.0,971.0
7809,2022,1,12,2022-01-12,20,30,UA,United Airlines,Legacy,UA7974,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,195.0,33.0,6.0,37.0,1263.0,1458.0
7810,2022,1,4,2022-01-04,8,0,WN,Southwest Airlines,LCC,WN241,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,200.0,12.0,3.0,42.0,492.0,692.0
7811,2022,1,1,2022-01-01,19,0,UA,United Airlines,Legacy,UA5241,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,202.0,34.0,9.0,67.0,1174.0,1376.0
7812,2022,1,12,2022-01-12,5,45,UA,United Airlines,Legacy,UA1492,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,200.0,11.0,6.0,39.0,356.0,556.0
7813,2022,1,30,2022-01-30,18,45,UA,United Airlines,Legacy,UA6416,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,192.0,18.0,6.0,48.0,1143.0,1335.0
7814,2022,1,1,2022-01-01,19,30,UA,United Airlines,Legacy,UA9407,IAH,LGA,1416,Domestic,0,0,15.0,13.0,1,carrier,199.0,35.0,3.0,53.0,1220.0,1419.0
7815,2022,1,30,2022-01-30,11,0,DL,Delta Air Lines,Legacy,DL2834,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,201.0,15.0,10.0,59.0,675.0,876.0
7816,2022,1,17,2022-01-17,7,0,UA,United Airlines,Legacy,UA251,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,200.0,9.0,11.0,49.0,429.0,629.0
7817,2022,1,4,2022-01-04,17,30,UA,United Airlines,Legacy,UA8748,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,196.0,19.0,9.0,43.0,1069.0,1265.0
7818,2022,1,1,2022-01-01,13,45,UA,United Airlines,Legacy,UA254,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,199.0,22.0,9.0,36.0,847.0,1046.0
7819,2022,1,17,2022-01-17,12,30,UA,United Airlines,Legacy,UA1125,IAH,LGA,1416,Domestic,0,0,15.0,17.0,1,carrier,200.0,17.0,8.0,72.0,782.0,982.0
7820,2022,1,4,2022-01-04,10,45,UA,United Airlines,Legacy,UA269,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,199.0,19.0,5.0,22.0,664.0,863.0
7821,2022,1,13,2022-01-13,14,30,UA,United Airlines,Legacy,UA1009,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,194.0,13.0,7.0,53.0,883.0,1077.0
7822,2022,1,13,2022-01-13,14,0,UA,United Airlines,Legacy,UA7655,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,198.0,27.0,11.0,50.0,867.0,1065.0
7823,2022,1,30,2022-01-30,19,45,UA,United Airlines,Legacy,UA9696,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,209.0,31.0,8.0,46.0,1216.0,1425.0
7824,2022,1,28,2022-01-28,18,15,AA,American Airlines,Legacy,AA5222,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,197.0,22.0,5.0,45.0,1117.0,1314.0
7825,2022,1,15,2022-01-15,19,0,DL,Delta Air Lines,Legacy,DL7247,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,190.0,27.0,7.0,29.0,1167.0,1357.0
7826,2022,1,26,2022-01-26,22,30,WN,Southwest Airlines,LCC,WN2322,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,192.0,23.0,10.0,46.0,1373.0,1565.0
7827,2022,1,29,2022-01-29,21,30,UA,United Airlines,Legacy,UA567,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,199.0,31.0,10.0,63.0,1321.0,1520.0
7828,2022,1,14,2022-01-14,5,30,UA,United Airlines,Legacy,UA8227,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,197.0,12.0,9.0,26.0,342.0,539.0
7829,2022,1,1,2022-01-01,18,15,B6,JetBlue Airways,LCC,B65322,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,202.0,11.0,9.0,45.0,1106.0,1308.0
7830,2022,1,14,2022-01-14,13,0,UA,United Airlines,Legacy,UA165,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,203.0,21.0,13.0,55.0,801.0,1004.0
7831,2022,1,18,2022-01-18,16,30,UA,United Airlines,Legacy,UA2468,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,196.0,23.0,8.0,45.0,1013.0,1209.0
7832,2022,1,31,2022-01-31,10,15,UA,United Airlines,Legacy,UA703,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,197.0,9.0,7.0,56.0,624.0,821.0
7833,2022,1,14,2022-01-14,7,30,UA,United Airlines,Legacy,UA3706,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,203.0,11.0,5.0,44.0,461.0,664.0
7834,2022,1,14,2022-01-14,5,15,UA,United Airlines,Legacy,UA8481,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,205.0,15.0,5.0,78.0,330.0,535.0
7835,2022,1,4,2022-01-04,21,0,UA,United Airlines,Legacy,UA6648,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,198.0,7.0,8.0,47.0,1267.0,1465.0
7836,2022,1,30,2022-01-30,7,45,AA,American Airlines,Legacy,AA1027,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,205.0,8.0,6.0,37.0,473.0,678.0
7837,2022,1,29,2022-01-29,17,45,F9,Frontier Airlines,ULCC,F98607,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,204.0,24.0,7.0,72.0,1089.0,1293.0
7838,2022,1,31,2022-01-31,12,0,UA,United Airlines,Legacy,UA9136,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,200.0,19.0,6.0,24.0,739.0,939.0
7839,2022,1,12,2022-01-12,20,15,UA,United Airlines,Legacy,UA1820,IAH,LGA,1416,Domestic,0,0,15.0,14.0,1,nas,199.0,36.0,11.0,76.0,1266.0,1465.0
7840,2022,1,23,2022-01-23,6,15,UA,United Airlines,Legacy,UA3757,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,186.0,16.0,9.0,35.0,391.0,577.0
7841,2022,1,16,2022-01-16,7,15,F9,Frontier Airlines,ULCC,F91847,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,192.0,6.0,4.0,49.0,441.0,633.0
7842,2022,1,21,2022-01-21,20,0,UA,United Airlines,Legacy,UA6233,IAH,LGA,1416,Domestic,1,0,,,0,,,,,,,
7843,2022,1,14,2022-01-14,20,0,UA,United Airlines,Legacy,UA3869,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,192.0,26.0,8.0,54.0,1226.0,1418.0
7844,2022,1,21,2022-01-21,15,15,UA,United Airlines,Legacy,UA9901,IAH,LGA,1416,Domestic,0,0,15.0,14.0,1,nas,202.0,23.0,10.0,40.0,953.0,1155.0
7845,2022,1,25,2022-01-25,8,45,UA,United Airlines,Legacy,UA1292,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,199.0,10.0,9.0,46.0,535.0,734.0
7846,2022,1,25,2022-01-25,22,30,UA,United Airlines,Legacy,UA5566,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,200.0,35.0,7.0,45.0,1385.0,1585.0
7847,2022,1,12,2022-01-12,9,15,UA,United Airlines,Legacy,UA5589,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,204.0,15.0,7.0,54.0,570.0,774.0
7848,2022,1,8,2022-01-08,8,45,UA,United Airlines,Legacy,UA8015,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,203.0,6.0,8.0,63.0,531.0,734.0
7849,2022,1,10,2022-01-10,9,0,UA,United Airlines,Legacy,UA4616,IAH,LGA,1416,Domestic,0,0,15.0,13.0,1,weather,186.0,12.0,17.0,66.0,567.0,753.0
7850,2022,1,5,2022-01-05,6,0,UA,United Airlines,Legacy,UA107,IAH,LGA,1416,Domestic,1,0,,,0,,,,,,,
7851,2022,1,7,2022-01-07,5,0,UA,United Airlines,Legacy,UA4775,IAH,LGA,1416,Domestic,0,0,21.0,19.0,1,carrier,194.0,14.0,8.0,39.0,335.0,529.0
7852,2022,1,18,2022-01-18,9,0,UA,United Airlines,Legacy,UA9720,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,194.0,20.0,10.0,44.0,560.0,754.0
7853,2022,1,6,2022-01-06,15,45,UA,United Airlines,Legacy,UA6212,IAH,LGA,1416,Domestic,0,0,95.0,104.0,1,carrier,196.0,19.0,10.0,60.0,1059.0,1255.0
7854,2022,1,15,2022-01-15,8,45,UA,United Airlines,Legacy,UA4925,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,210.0,10.0,3.0,31.0,535.0,745.0
7855,2022,1,26,2022-01-26,14,15,UA,United Airlines,Legacy,UA2716,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,200.0,13.0,3.0,45.0,868.0,1068.0
7856,2022,1,11,2022-01-11,18,30,UA,United Airlines,Legacy,UA5414,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,206.0,28.0,4.0,48.0,1138.0,1344.0
7857,2022,1,28,2022-01-28,9,30,F9,Frontier Airlines,ULCC,F95452,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,191.0,7.0,9.0,43.0,577.0,768.0
7858,2022,1,27,2022-01-27,6,0,UA,United Airlines,Legacy,UA8166,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,211.0,17.0,6.0,17.0,377.0,588.0
7859,2022,1,2,2022-01-02,18,30,UA,United Airlines,Legacy,UA6115,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,197.0,29.0,12.0,50.0,1139.0,1336.0
7860,2022,1,25,2022-01-25,21,45,UA,United Airlines,Legacy,UA4488,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,201.0,31.0,5.0,42.0,1336.0,1537.0
7861,2022,1,10,2022-01-10,7,0,UA,United Airlines,Legacy,UA5646,IAH,LGA,1416,Domestic,0,0,15.0,32.0,1,weather,192.0,11.0,8.0,61.0,446.0,638.0
7862,2022,1,26,2022-01-26,5,30,UA,United Airlines,Legacy,UA9888,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,198.0,12.0,7.0,45.0,342.0,540.0
7863,2022,1,24,2022-01-24,10,15,B6,JetBlue Airways,LCC,B62314,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,199.0,9.0,11.0,35.0,624.0,823.0
7864,2022,1,15,2022-01-15,13,0,UA,United Airlines,Legacy,UA6907,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,202.0,32.0,7.0,20.0,812.0,1014.0
7865,2022,1,27,2022-01-27,21,45,UA,United Airlines,Legacy,UA4481,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,202.0,13.0,12.0,41.0,1318.0,1520.0
7866,2022,1,17,2022-01-17,11,15,AA,American Airlines,Legacy,AA2519,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,208.0,21.0,9.0,49.0,696.0,904.0
7867,2022,1,14,2022-01-14,15,45,UA,United Airlines,Legacy,UA4740,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,194.0,18.0,9.0,49.0,963.0,1157.0
7868,2022,1,4,2022-01-04,20,0,UA,United Airlines,Legacy,UA929,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,199.0,6.0,14.0,39.0,1206.0,1405.0
7869,2022,1,20,2022-01-20,20,0,WN,Southwest Airlines,LCC,WN5335,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,206.0,32.0,8.0,55.0,1232.0,1438.0
7870,2022,1,13,2022-01-13,21,15,UA,United Airlines,Legacy,UA5598,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,193.0,12.0,8.0,70.0,1287.0,1480.0
7871,2022,1,8,2022-01-08,10,15,UA,United Airlines,Legacy,UA9454,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,202.0,10.0,9.0,54.0,625.0,827.0
7872,2022,1,6,2022-01-06,18,0,UA,United Airlines,Legacy,UA9406,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,195.0,33.0,8.0,40.0,1113.0,1308.0
7873,2022,1,21,2022-01-21,6,0,UA,United Airlines,Legacy,UA1394,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,194.0,8.0,12.0,63.0,368.0,562.0
7874,2022,2,1,2022-02-01,7,30,UA,United Airlines,Legacy,UA8919,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,207.0,5.0,7.0,62.0,455.0,662.0
7875,2022,2,17,2022-02-17,12,45,UA,United Airlines,Legacy,UA3839,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,205.0,5.0,3.0,39.0,770.0,975.0
7876,2022,2,2,2022-02-02,20,0,UA,United Airlines,Legacy,UA180,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,194.0,18.0,10.0,53.0,1218.0,1412.0
7877,2022,2,10,2022-02-10,8,45,UA,United Airlines,Legacy,UA5920,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,204.0,13.0,6.0,71.0,538.0,742.0
7878,2022,2,8,2022-02-08,15,15,UA,United Airlines,Legacy,UA5874,IAH,LGA,1416,Domestic,0,0,40.0,58.0,1,late_aircraft,193.0,20.0,5.0,38.0,975.0,1168.0
7879,2022,2,26,2022-02-26,11,0,UA,United Airlines,Legacy,UA3858,IAH,LGA,1416,Domestic,1,0,,,0,,,,,,,
7880,2022,2,28,2022-02-28,12,0,UA,United Airlines,Legacy,UA513,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,198.0,17.0,7.0,24.0,737.0,935.0
7881,2022,2,13,2022-02-13,21,0,AS,Alaska Airlines,Legacy,AS7838,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,198.0,18.0,6.0,62.0,1278.0,1476.0
7882,2022,2,13,2022-02-13,5,0,UA,United Airlines,Legacy,UA9501,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,196.0,20.0,5.0,50.0,320.0,516.0
7883,2022,2,6,2022-02-06,13,30,UA,United Airlines,Legacy,UA6883,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,200.0,21.0,8.0,36.0,831.0,1031.0
7884,2022,2,26,2022-02-26,19,15,AA,American Airlines,Legacy,AA6173,IAH,LGA,1416,Domestic,0,0,178.0,173.0,1,late_aircraft,196.0,22.0,8.0,55.0,1355.0,1551.0
7885,2022,2,26,2022-02-26,16,30,UA,United Airlines,Legacy,UA3099,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,186.0,35.0,14.0,28.0,1025.0,1211.0
7886,2022,2,20,2022-02-20,16,45,AA,American Airlines,Legacy,AA8303,IAH,LGA,1416,Domestic,0,0,144.0,156.0,1,late_aircraft,188.0,21.0,8.0,34.0,1170.0,1358.0
7887,2022,2,23,2022-02-23,12,45,UA,United Airlines,Legacy,UA1117,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,200.0,21.0,10.0,68.0,786.0,986.0
7888,2022,2,8,2022-02-08,8,0,UA,United Airlines,Legacy,UA6453,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,190.0,7.0,7.0,60.0,487.0,677.0
7889,2022,2,25,2022-02-25,6,15,UA,United Airlines,Legacy,UA3267,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,191.0,20.0,9.0,69.0,395.0,586.0
7890,2022,2,2,2022-02-02,19,0,AS,Alaska Airlines,Legacy,AS4012,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,198.0,39.0,5.0,32.0,1179.0,1377.0
7891,2022,2,1,2022-02-01,7,15,UA,United Airlines,Legacy,UA6877,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,198.0,9.0,7.0,31.0,444.0,642.0
7892,2022,2,26,2022-02-26,13,45,UA,United Airlines,Legacy,UA196,IAH,LGA,1416,Domestic,0,0,74.0,79.0,1,carrier,196.0,19.0,5.0,32.0,918.0,1114.0
7893,2022,2,23,2022-02-23,19,45,F9,Frontier Airlines,ULCC,F94457,IAH,LGA,1416,Domestic,0,0,78.0,92.0,1,weather,196.0,24.0,5.0,39.0,1287.0,1483.0
7894,2022,2,9,2022-02-09,13,15,UA,United Airlines,Legacy,UA7826,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,198.0,20.0,3.0,22.0,815.0,1013.0
7895,2022,2,14,2022-02-14,8,45,UA,United Airlines,Legacy,UA7688,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,200.0,11.0,8.0,42.0,536.0,736.0
7896,2022,2,1,2022-02-01,17,30,UA,United Airlines,Legacy,UA9478,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,186.0,18.0,4.0,66.0,1068.0,1254.0
7897,2022,2,19,2022-02-19,22,0,UA,United Airlines,Legacy,UA8979,IAH,LGA,1416,Domestic,0,0,15.0,16.0,1,late_aircraft,205.0,27.0,5.0,48.0,1362.0,1567.0
7898,2022,2,23,2022-02-23,8,0,UA,United Airlines,Legacy,UA7099,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,189.0,10.0,3.0,42.0,490.0,679.0
7899,2022,2,4,2022-02-04,22,0,UA,United Airlines,Legacy,UA1485,IAH,LGA,1416,Domestic,0,0,15.0,22.0,1,weather,198.0,17.0,8.0,61.0,1352.0,1550.0
7900,2022,2,9,2022-02-09,6,15,UA,United Airlines,Legacy,UA172,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,183.0,17.0,3.0,60.0,392.0,575.0
7901,2022,2,4,2022-02-04,6,30,NK,Spirit Airlines,ULCC,NK3948,IAH,LGA,1416,Domestic,0,0,15.0,16.0,1,late_aircraft,199.0,9.0,4.0,55.0,414.0,613.0
7902,2022,2,26,2022-02-26,21,15,F9,Frontier Airlines,ULCC,F92656,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,196.0,24.0,7.0,49.0,1299.0,1495.0
7903,2022,2,12,2022-02-12,6,30,UA,United Airlines,Legacy,UA1018,IAH,LGA,1416,Domestic,0,0,15.0,33.0,1,carrier,195.0,10.0,6.0,28.0,415.0,610.0
7904,2022,2,23,2022-02-23,15,15,NK,Spirit Airlines,ULCC,NK5573,IAH,LGA,1416,Domestic,0,0,82.0,89.0,1,carrier,197.0,34.0,6.0,40.0,1031.0,1228.0
7905,2022,2,11,2022-02-11,19,30,UA,United Airlines,Legacy,UA5826,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,205.0,22.0,7.0,68.0,1192.0,1397.0
7906,2022,2,16,2022-02-16,5,45,UA,United Airlines,Legacy,UA443,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,188.0,12.0,6.0,34.0,357.0,545.0
7907,2022,2,16,2022-02-16,6,45,UA,United Airlines,Legacy,UA535,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,196.0,13.0,11.0,35.0,418.0,614.0
7908,2022,2,7,2022-02-07,7,30,UA,United Airlines,Legacy,UA4118,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,190.0,14.0,3.0,68.0,464.0,654.0
7909,2022,2,13,2022-02-13,20,45,AA,American Airlines,Legacy,AA3138,IAH,LGA,1416,Domestic,0,0,128.0,127.0,1,late_aircraft,185.0,29.0,12.0,35.0,1402.0,1587.0
7910,2022,2,28,2022-02-28,16,0,UA,United Airlines,Legacy,UA9702,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,201.0,17.0,5.0,48.0,977.0,1178.0
7911,2022,2,22,2022-02-22,8,15,UA,United Airlines,Legacy,UA3460,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,200.0,16.0,12.0,44.0,511.0,711.0
7912,2022,2,27,2022-02-27,10,30,AA,American Airlines,Legacy,AA8917,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,198.0,19.0,11.0,47.0,649.0,847.0
7913,2022,2,23,2022-02-23,7,30,UA,United Airlines,Legacy,UA6097,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,197.0,11.0,7.0,36.0,461.0,658.0
7914,2022,2,7,2022-02-07,21,15,UA,United Airlines,Legacy,UA4798,IAH,LGA,1416,Domestic,0,0,0.0,0.0,0,,201.0,14.0,10.0,42.0,1289.0,1490.0
7915,2022,2,5,2022-02-05,7,30,UA,United Airlines,Legacy,UA2145,IAH,LGA,1416,Domestic,0,0,23.0,30.0,1,carrier,198.0,12.0,9.0,36.0,485.0,683.0
